TGL,WAKTU,KETERANGAN,DEBET,KREDIT,SALDO
30/09,11:08,QRIS MPM 040100015 9360091538235337635403,0.0,9500.0,39400476.67
30/09,11:09,QRIS MPM 040100015 9360000210107543035403,0.0,19000.0,39419476.67
30/09,11:10,QRIS MPM 040100015 9360000210107543035403,0.0,19000.0,39438476.67
30/09,11:10,QRIS MPM 040100015 9360000912001251234403,0.0,8000.0,39446476.67
30/09,11:16,QRIS MPM 040100015 9360000210103040339403,0.0,9500.0,39455976.67
30/09,11:22,QRIS MPM 040100015 9360054210331182335403,0.0,8500.0,39464476.67
30/09,11:28,QRIS MPM 040100015 9360000210103040339403,0.0,9500.0,39473976.67
30/09,11:33,PINBUK TRF U/MUAMALAT AN KSPPS BM4T302,26021039.0,0.0,13452937.67
30/09,11:33,BAGI HASIL TAB. BISNIS 5420,0.0,8524.44,13461462.11
30/09,11:33,POT.PAJAK A/ BAGHAS 4320,1704.88,0.0,13459757.23
30/09,11:33,Fee PINBUK TRF U/MUAMALAT AN KSPPS4 5B0M2,2900.0,0.0,13456857.23
30/09,11:36,QRIS MPM 040100015 9360091531485419837403,0.0,13000.0,13469857.23
30/09,11:36,QRIS MPM 040100015 9360001410214818735403,0.0,17000.0,13486857.23
30/09,11:37,QRIS MPM 040100015 9360091530688675637403,0.0,17000.0,13503857.23
30/09,11:58,QRIS MPM 040100015 9360091430361179932403,0.0,14000.0,13517857.23
30/09,11:58,QRIS MPM 040100015 9360045112929485139403,0.0,6500.0,13524357.23
30/09,12:04,QRIS MPM 040100015 9360091530631075032403,0.0,5000.0,13529357.23
30/09,12:04,QRIS MPM 040100015 9360001410213585230403,0.0,14000.0,13543357.23
30/09,12:06,QRIS MPM 040100015 9360053519723798638403,0.0,6000.0,13549357.23
30/09,12:09,QRIS MPM 040100015 9360001410122868937403,0.0,15500.0,13564857.23
30/09,12:09,QRIS MPM 040100015 9360001410122868937403,0.0,15500.0,13580357.23
30/09,12:11,QRIS MPM 040100015 9360001410122868937403,0.0,27500.0,13607857.23
30/09,12:18,QRIS MPM 040100015 9360000210060975236403,0.0,6500.0,13614357.23
30/09,12:18,QRIS MPM 040100015 9360053518431349533403,0.0,11000.0,13625357.23
30/09,12:18,QRIS MPM 040100015 9360000210086524739403,0.0,16500.0,13641857.23
30/09,12:20,QRIS MPM 040100015 9360001410101854535403,0.0,5500.0,13647357.23
30/09,12:21,QRIS MPM 040100015 9360001410101854535403,0.0,5500.0,13652857.23
30/09,12:23,QRIS MPM 040100015 9360001410153559232403,0.0,13000.0,13665857.23
30/09,12:25,QRIS MPM 040100015 9360091831110781333403,0.0,9000.0,13674857.23
30/09,12:29,QRIS MPM 040100015 9360091534300959532403,0.0,12000.0,13686857.23
30/09,12:31,QRIS MPM 040100015 9360091530159437335403,0.0,3500.0,13690357.23
30/09,12:32,QRIS MPM 040100015 9360050110070681435403,0.0,5500.0,13695857.23
30/09,12:35,QRIS MPM 040100015 9360000210093236732403,0.0,6000.0,13701857.23
30/09,12:41,QRIS MPM 040100015 9360091534893321739403,0.0,4000.0,13705857.23
30/09,12:42,QRIS MPM 040100015 9360091537494914839403,0.0,4000.0,13709857.23
30/09,12:42,QRIS MPM 040100015 9360091533405250638403,0.0,7000.0,13716857.23
30/09,12:55,QRIS MPM 040100015 9360001410104128630403,0.0,13000.0,13729857.23
30/09,12:56,QRIS MPM 040100015 9360091830322976133403,0.0,13000.0,13742857.23
30/09,12:56,QRIS MPM 040100015 9360091830322976133403,0.0,13000.0,13755857.23
30/09,12:56,QRIS MPM 040100015 9360001410135175132403,0.0,3500.0,13759357.23
30/09,12:58,QRIS MPM 040100015 9360056210007619533403,0.0,13500.0,13772857.23
30/09,13:04,QRIS MPM 040100015 9360053519793556735403,0.0,14500.0,13787357.23
30/09,13:07,QRIS MPM 040100015 9360091430266238239403,0.0,8000.0,13795357.23
30/09,13:25,QRIS MPM 040100015 9360091538390197637403,0.0,13000.0,13808357.23
30/09,13:26,QRIS MPM 040100015 9360001410026144537403,0.0,11000.0,13819357.23
30/09,13:27,QRIS MPM 040100015 9360000812294936930403,0.0,14000.0,13833357.23
30/09,13:36,QRIS MPM 040100015 9360014710101220736403,0.0,8000.0,13841357.23
30/09,13:40,QRIS MPM 040100015 9360091531714725734403,0.0,6000.0,13847357.23
30/09,13:42,QRIS MPM 040100015 9360053515223031639403,0.0,5000.0,13852357.23
30/09,13:43,QRIS MPM 040100015 9360091531774876837403,0.0,8000.0,13860357.23
30/09,13:49,QRIS MPM 040100015 9360053513231291330403,0.0,8000.0,13868357.23
30/09,14:39,QRIS MPM 040100015 9360091430326673034403,0.0,10000.0,13878357.23
30/09,14:49,QRIS MPM 040100015 9360054250948570137403,0.0,8000.0,13886357.23
30/09,14:58,QRIS MPM 040100015 9360091537692011133403,0.0,15000.0,13901357.23
30/09,15:15,QRIS MPM 040100015 9360000210076504334403,0.0,19000.0,13920357.23
30/09,15:19,QRIS MPM 040100015 9360001410062170237403,0.0,10000.0,13930357.23
30/09,15:19,QRIS MPM 040100015 9360091830445660131403,0.0,3000.0,13933357.23
30/09,15:20,QRIS MPM 040100015 9360091531794387337403,0.0,8000.0,13941357.23
30/09,15:22,QRIS MPM 040100015 9360091531890210135403,0.0,12500.0,13953857.23
30/09,16:14,QRIS MPM 040100015 9360001410245093134403,0.0,12000.0,13965857.23
30/09,16:18,QRIS MPM 040100015 9360091531380657237403,0.0,3000.0,13968857.23
30/09,16:33,QRIS MPM 040100015 9360091533136578436403,0.0,7000.0,13975857.23
30/09,17:09,QRIS MPM 040100015 9360091530167289435403,0.0,3000.0,13978857.23
